owner_no,model_year,price,registered_year,kms_driven,mileage_kmpl,engine_cc,car_age,model_age,registration_lag,normalized_model_age,mileage_normalized,high_mileage,multiple_owners,brand_popularity,kms_per_year,city_bangalore,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata,transmission_automatic,transmission_manual,fuel_type_cng,fuel_type_diesel,fuel_type_lpg,fuel_type_petrol,kms_High,kms_Low,kms_Moderate,kms_Unused,kms_Very_Low,brand_encoded,variant_name_encoded,model_encoded
2,2017,793000.0,2017,46809.0,17.8,1497,7,7,0,0.875,0.5,0,1,621019.765258216,5851.125,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8,606224.4897959183,696057.5342465753
1,2019,1425000.0,2019,20000.0,17.01,1582,5,5,0,0.8333333333333334,0.477808988764045,0,0,575329.531685678,3333.333333333333,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,9,1105777.7777777778,1016921.2121212122
1,2020,1036000.0,2020,21725.0,18.15,998,4,4,0,0.8,0.5098314606741572,0,0,575329.531685678,4345.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9,1091833.3333333333,989975.0
1,2016,800000.0,2016,80000.0,17.8,1497,8,8,0,0.8888888888888888,0.5,0,0,621019.765258216,8888.888888888889,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,645600.0,696057.5342465753
2,2013,1400000.0,2013,88000.0,13.53,1984,11,11,0,0.9166666666666666,0.3800561797752809,0,1,1237196.7213114754,7333.333333333333,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,1400000.0,1243470.5882352942
2,2019,1088000.0,2019,30360.0,17.4,1497,5,5,0,0.8333333333333334,0.4887640449438201,0,1,621019.765258216,5060.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8,1181000.0,696057.5342465753
2,2017,590000.0,2017,70000.0,21.4,1197,7,7,0,0.875,0.6011235955056179,0,1,503886.0239819005,8750.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,652200.0,643665.5172413794
1,2016,568000.0,2016,16246.0,18.9,1197,8,8,0,0.8888888888888888,0.5308988764044943,0,0,575329.531685678,1805.111111111111,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,480357.14285714284,472567.5675675676
2,2017,400000.0,2017,55000.0,23.1,998,7,7,0,0.875,0.648876404494382,0,1,503886.0239819005,6875.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,400000.0,440245.0331125828
2,2016,422000.0,2016,71638.0,23.1,998,8,8,0,0.8888888888888888,0.648876404494382,0,1,503886.0239819005,7959.777777777777,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,449166.6666666667,440245.0331125828
1,2015,450000.0,2015,46105.0,18.0,1198,9,9,0,0.9,0.5056179775280899,0,0,621019.765258216,4610.5,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8,390200.0,548132.183908046
1,2017,650000.0,2017,60000.0,17.5,1199,7,7,0,0.875,0.4915730337078651,0,0,621019.765258216,7500.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,738580.0,735148.1481481482
1,2017,575000.0,2017,80000.0,27.3,1498,7,7,0,0.875,0.7668539325842697,0,0,621019.765258216,10000.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,8,525000.0,581642.8571428572
2,2008,150000.0,2008,70000.0,15.9,1298,16,16,0,0.9411764705882352,0.446629213483146,0,1,503886.0239819005,4117.64705882353,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,150000.0,97500.0
1,2017,702000.0,2017,61764.0,21.4,1197,7,7,0,0.875,0.6011235955056179,0,0,503886.0239819005,7720.5,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,652200.0,643665.5172413794
2,2016,448000.00000000006,2016,36018.0,18.15,1198,8,8,0,0.8888888888888888,0.5098314606741572,0,1,889729.1666666666,4002.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,15,448000.00000000006,415062.5
1,2016,650000.0,2016,150000.0,19.6,1461,8,8,0,0.8888888888888888,0.550561797752809,0,0,536132.6860841424,16666.666666666668,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,26,650000.0,637742.8571428572
1,2022,801000.0,2022,17197.0,20.7,998,2,2,0,0.6666666666666666,0.5814606741573033,0,0,575329.531685678,5732.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,730333.3333333334,658672.7272727273
2,2016,772000.0,2016,62931.0,18.0,1497,8,8,0,0.8888888888888888,0.5056179775280899,0,1,621019.765258216,6992.333333333333,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8,744156.25,696057.5342465753
2,2013,500000.0,2013,90000.0,14.53,1798,11,11,0,0.9166666666666666,0.4081460674157303,0,1,874422.7642276423,7500.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,29,455935.48387096776,609000.0
1,2021,1103000.0,2021,21023.0,16.82,1197,3,3,0,0.75,0.4724719101123595,0,0,889729.1666666666,5255.75,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,15,1175666.6666666667,1040216.2162162162
1,2018,1490000.0,2018,43000.0,21.43,1364,6,6,0,0.8571428571428571,0.6019662921348314,0,0,874422.7642276423,6142.857142857143,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,29,1194500.0,609000.0
1,2017,627000.0,2018,110505.0,28.4,1248,6,7,1,0.75,0.797752808988764,0,0,503886.0239819005,15786.42857142857,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,18,646800.0,521084.67741935485
1,2018,835000.0,2018,78892.0,17.0,1591,6,6,0,0.8571428571428571,0.4775280898876404,0,0,575329.531685678,11270.285714285714,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,832052.6315789474,713522.4719101123
1,2014,350000.0,2014,90058.0,18.2,1199,10,10,0,0.9090909090909092,0.5112359550561797,0,0,253855.25,8187.090909090909,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2,233750.0,286111.1111111111
1,2019,925000.0,2019,67000.0,25.5,1498,5,5,0,0.8333333333333334,0.7162921348314606,0,0,621019.765258216,11166.666666666666,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,8,749000.0,735148.1481481482
1,2017,850000.0,2017,80000.0,28.09,1248,7,7,0,0.875,0.7890449438202247,0,0,503886.0239819005,10000.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,18,741000.0,695777.7777777778
1,2018,707000.0,2018,38334.0,17.0,1198,6,6,0,0.8571428571428571,0.4775280898876404,0,0,617492.5013404826,5476.285714285715,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,28,609100.0,885534.0909090909
1,2019,680000.0,2019,36992.0,17.74,999,5,5,0,0.8333333333333334,0.4983146067415729,0,0,639688.6446886447,6165.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,30,630538.4615384615,550845.0704225352
1,2019,401000.0,2019,84564.0,19.02,1198,5,5,0,0.8333333333333334,0.5342696629213483,0,0,347810.8108108108,14094.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,4,401000.0,330733.3333333333
1,2018,505000.0,2018,23462.0,20.3,1086,6,6,0,0.8571428571428571,0.5702247191011236,0,0,575329.531685678,3351.714285714286,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,472750.0,490375.0
1,2022,1599000.0,2022,13000.0,18.41,999,2,2,0,0.6666666666666666,0.5171348314606742,0,0,639688.6446886447,4333.333333333333,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,30,1662000.0,1555368.4210526317
1,2019,830000.0000000001,2019,54658.0,23.8,1498,5,5,0,0.8333333333333334,0.6685393258426966,0,0,621019.765258216,9109.666666666666,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,8,736333.3333333334,548132.183908046
1,2020,1036000.0,2020,34164.0,16.82,1197,4,4,0,0.8,0.4724719101123595,0,0,889729.1666666666,6832.8,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,15,1175666.6666666667,1040216.2162162162
1,2022,1595000.0,2022,10000.0,16.8,1497,2,2,0,0.6666666666666666,0.4719101123595505,0,0,1312102.3622047245,3333.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,13,1522500.0,1382297.619047619
3,2010,100000.0,2010,70000.0,14.6,1368,14,14,0,0.9333333333333332,0.4101123595505617,0,1,288166.6666666667,4666.666666666667,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,5,110000.0,257142.85714285713
1,2020,825000.0,2020,37000.0,17.52,1197,4,4,0,0.8,0.4921348314606741,0,0,575329.531685678,7400.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,569217.3913043478,989975.0
1,2016,550000.0,2016,53967.0,21.4,1197,8,8,0,0.8888888888888888,0.6011235955056179,0,0,503886.0239819005,5996.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,648758.6206896552,643665.5172413794
1,2011,299000.0,2011,52700.0,20.36,1197,13,13,0,0.9285714285714286,0.5719101123595505,0,0,575329.531685678,3764.285714285714,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,321649.3506493507,252413.40782122905
1,2018,750000.0,2018,60000.0,17.0,1198,6,6,0,0.8571428571428571,0.4775280898876404,0,0,617492.5013404826,8571.42857142857,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,28,821666.6666666666,885534.0909090909
2,2014,375000.0,2014,99225.0,18.6,1199,10,10,0,0.9090909090909092,0.5224719101123596,0,1,621019.765258216,9020.454545454546,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,437500.0,548132.183908046
2,2011,265000.0,2011,60000.0,16.0,1368,13,13,0,0.9285714285714286,0.449438202247191,0,1,288166.6666666667,4285.714285714285,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,5,190000.0,263636.36363636365
1,2020,808000.0,2020,48220.0,17.1,1199,4,4,0,0.8,0.4803370786516854,0,0,621019.765258216,9644.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8,901105.2631578947,581642.8571428572
1,2016,542000.0,2016,72024.0,18.7,1199,8,8,0,0.8888888888888888,0.5252808988764045,0,0,621019.765258216,8002.666666666667,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,570789.4736842106,581642.8571428572
1,2016,529000.0,2016,80000.0,15.5,1198,8,8,0,0.8888888888888888,0.4353932584269663,0,0,621019.765258216,8888.888888888889,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8,524500.0,548132.183908046
1,2017,684000.0,2017,78735.0,16.2,1199,7,7,0,0.875,0.4550561797752808,0,0,639688.6446886447,9841.875,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,30,552714.2857142857,550845.0704225352
2,2018,813000.0000000001,2018,72955.0,23.0,1498,6,6,0,0.8571428571428571,0.6460674157303371,0,1,538652.329749104,10422.142857142857,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,6,737000.0,683109.0909090909
1,2015,650000.0,2015,40000.0,19.12,1373,9,9,0,0.9,0.5370786516853933,0,0,503886.0239819005,4000.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,18,650000.0,695777.7777777778
1,2019,745000.0,2019,29000.0,18.6,1197,5,5,0,0.8333333333333334,0.5224719101123596,0,0,575329.531685678,4833.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,326090.9090909091,564454.268292683
1,2017,619000.0,2017,69864.0,21.4,1197,7,7,0,0.875,0.6011235955056179,0,0,503886.0239819005,8733.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,633571.4285714285,643665.5172413794
1,2019,650000.0,2019,35739.0,20.14,1197,5,5,0,0.8333333333333334,0.5657303370786517,0,0,575329.531685678,5956.5,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,596400.0,432471.69811320753
2,2016,500000.0,2016,120000.0,19.0,1199,8,8,0,0.8888888888888888,0.5337078651685393,0,1,621019.765258216,13333.333333333334,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,8,609571.4285714285,581642.8571428572
1,2019,1145000.0,2019,18000.0,24.52,1248,5,5,0,0.8333333333333334,0.6887640449438202,0,0,503886.0239819005,3000.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,18,742857.1428571428,791150.0
1,2019,1600000.0,2019,21000.0,16.35,1956,5,5,0,0.8333333333333334,0.4592696629213483,0,0,617492.5013404826,3500.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,28,821909.0909090909,1497636.3636363635
1,2016,540000.0,2016,70404.0,21.4,1197,8,8,0,0.8888888888888888,0.6011235955056179,0,0,503886.0239819005,7822.666666666667,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,545750.0,643665.5172413794
1,2015,675000.0,2015,63000.0,16.09,1598,9,9,0,0.9,0.4519662921348314,0,0,639688.6446886447,6300.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,30,592500.0,548393.9393939395
2,2017,510000.0,2017,88000.0,17.0,1198,7,7,0,0.875,0.4775280898876404,0,1,639688.6446886447,11000.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,30,552714.2857142857,538071.4285714285
1,2017,830000.0000000001,2017,65000.0,17.4,1497,7,7,0,0.875,0.4887640449438201,0,0,621019.765258216,8125.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,738580.0,696057.5342465753
1,2012,510000.0,2012,71423.0,15.6,1497,12,12,0,0.9230769230769232,0.4382022471910112,0,0,621019.765258216,5494.076923076923,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,8,458333.3333333333,696057.5342465753
1,2019,1200000.0,2019,80000.0,17.99,1462,5,5,0,0.8333333333333334,0.5053370786516853,0,0,503886.0239819005,13333.333333333334,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,1308000.0,1085466.6666666667
1,2017,766000.0,2017,85759.0,17.8,1497,7,7,0,0.875,0.5,0,0,621019.765258216,10719.875,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,606224.4897959183,696057.5342465753
1,2019,449000.0,2019,24422.0,20.3,1086,5,5,0,0.8333333333333334,0.5702247191011236,0,0,575329.531685678,4070.3333333333335,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,449000.0,490375.0
4,2017,750000.0,2017,90000.0,17.0,1591,7,7,0,0.875,0.4775280898876404,0,1,575329.531685678,11250.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,832052.6315789474,713522.4719101123
2,2012,317000.0,2012,67091.0,19.4,1198,12,12,0,0.9230769230769232,0.544943820224719,0,1,621019.765258216,5160.846153846154,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,634900.0,340000.0
1,2020,1560000.0,2020,72787.0,15.81,1451,4,4,0,0.8,0.4441011235955056,0,0,1571566.0377358492,14557.4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,20,1668333.3333333333,1588088.2352941176
1,2017,522000.0,2017,90142.0,18.9,1197,7,7,0,0.875,0.5308988764044943,0,0,575329.531685678,11267.75,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,507181.8181818182,472567.5675675676
1,2015,500000.0,2015,150000.0,18.6,1197,9,9,0,0.9,0.5224719101123596,0,0,575329.531685678,15000.0,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,9,531950.0,564454.268292683
1,2018,627000.0,2018,33256.0,19.0,1194,6,6,0,0.8571428571428571,0.5337078651685393,0,0,538652.329749104,4750.857142857143,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,6,610333.3333333334,638222.2222222222
1,2018,687000.0,2018,70027.0,21.4,1197,6,6,0,0.8571428571428571,0.6011235955056179,0,0,503886.0239819005,10003.857142857143,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,18,759000.0,643665.5172413794
3,2007,205000.0,2007,120000.0,13.6,1991,17,17,0,0.9444444444444444,0.3820224719101123,0,1,575329.531685678,6666.666666666667,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,9,205000.0,218000.0
2,2015,525000.0,2015,60000.0,16.2,1199,9,9,0,0.9,0.4550561797752808,0,1,639688.6446886447,6000.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,30,430333.3333333333,550845.0704225352
1,2017,620000.0,2017,73686.0,25.2,1248,7,7,0,0.875,0.7078651685393258,0,0,503886.0239819005,9210.75,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,18,478840.0,506008.6455331412
2,2018,825000.0,2018,44000.0,18.49,1493,6,6,0,0.8571428571428571,0.51938202247191,0,1,889729.1666666666,6285.714285714285,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,15,715400.0,676962.9629629629
1,2015,530000.0,2016,75581.0,21.21,1197,8,9,1,0.8,0.5957865168539326,0,0,503886.0239819005,8397.888888888889,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,424566.34688346885,506008.6455331412
1,2015,650000.0,2015,100000.0,18.49,1493,9,9,0,0.9,0.51938202247191,0,0,889729.1666666666,10000.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,15,715400.0,676962.9629629629
1,2017,650000.0,2017,108902.0,28.09,1248,7,7,0,0.875,0.7890449438202247,0,0,503886.0239819005,13612.75,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,18,472714.28571428574,695777.7777777778
1,2016,570000.0,2016,100425.0,21.66,1498,8,8,0,0.8888888888888888,0.6084269662921348,0,0,639688.6446886447,11158.333333333334,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,30,543944.4444444445,538071.4285714285
2,2016,458000.0,2016,70887.0,19.1,1197,8,8,0,0.8888888888888888,0.5365168539325843,0,1,575329.531685678,7876.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,384600.0,432471.69811320753
2,2016,577000.0,2016,114981.0,17.8,1497,8,8,0,0.8888888888888888,0.5,0,1,621019.765258216,12775.666666666666,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,8,606224.4897959183,696057.5342465753
1,2018,900000.0,2018,45000.0,17.5,1199,6,6,0,0.8571428571428571,0.4915730337078651,0,0,621019.765258216,6428.571428571428,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8,738580.0,735148.1481481482
1,2021,649000.0,2021,45416.0,20.7,1197,3,3,0,0.75,0.5814606741573033,0,0,575329.531685678,11354.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,428677.0833333333,658672.7272727273
1,2016,549000.0,2016,119468.0,18.6,1197,8,8,0,0.8888888888888888,0.5224719101123596,0,0,575329.531685678,13274.222222222224,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,9,531950.0,564454.268292683
3,2015,650000.0,2015,100000.0,21.21,1498,9,9,0,0.9,0.5957865168539326,0,1,639688.6446886447,10000.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,30,650000.0,548393.9393939395
1,2017,514000.0,2017,119975.0,22.41,1197,7,7,0,0.875,0.6294943820224719,0,0,503886.0239819005,14996.875,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,18,424566.34688346885,521084.67741935485
2,2016,456000.0,2016,64906.0,18.9,1197,8,8,0,0.8888888888888888,0.5308988764044943,0,1,575329.531685678,7211.777777777777,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,321649.3506493507,472567.5675675676
2,2016,502000.0,2016,81484.0,21.4,1197,8,8,0,0.8888888888888888,0.6011235955056179,0,1,503886.0239819005,9053.777777777776,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,545750.0,643665.5172413794
1,2018,685000.0,2018,45067.0,21.21,1197,6,6,0,0.8571428571428571,0.5957865168539326,0,0,503886.0239819005,6438.142857142857,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18,580000.0,521084.67741935485
1,2018,1100000.0,2018,68000.0,7.81,4663,6,6,0,0.8571428571428571,0.2193820224719101,0,0,1137980.7692307692,9714.285714285714,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,19,1100000.0,1353166.6666666667
1,2016,580000.0,2016,65768.0,18.7,1199,8,8,0,0.8888888888888888,0.5252808988764045,0,0,621019.765258216,7307.555555555556,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,541600.0,581642.8571428572
2,2016,530000.0,2016,61000.0,18.7,1199,8,8,0,0.8888888888888888,0.5252808988764045,0,1,621019.765258216,6777.777777777777,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,570789.4736842106,581642.8571428572
3,2009,1700000.0,2009,50000.0,13.0,2987,15,15,0,0.9375,0.3651685393258427,0,1,1137980.7692307692,3125.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,19,1700000.0,1353166.6666666667
1,2017,420000.0,2017,102958.0,23.1,998,7,7,0,0.875,0.648876404494382,0,0,503886.0239819005,12869.75,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,18,449166.6666666667,440245.0331125828
1,2013,775000.0,2013,62900.0,21.43,1364,11,11,0,0.9166666666666666,0.6019662921348314,0,0,874422.7642276423,5241.666666666667,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,29,525000.0,609000.0
2,2015,395000.0,2015,65076.0,20.51,998,9,9,0,0.9,0.576123595505618,0,1,503886.0239819005,6507.6,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,326073.5294117647,345841.5201612903
1,2016,533000.0,2017,75876.0,21.4,1197,7,8,1,0.7777777777777778,0.6011235955056179,0,0,503886.0239819005,9484.5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,545750.0,643665.5172413794
1,2015,547000.0,2015,98911.0,18.6,1197,9,9,0,0.9,0.5224719101123596,0,0,575329.531685678,9891.1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,531950.0,564454.268292683
1,2015,395000.0,2015,45000.0,23.1,998,9,9,0,0.9,0.648876404494382,0,0,503886.0239819005,4500.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18,424566.34688346885,440245.0331125828
1,2017,908000.0,2017,76089.0,19.08,1582,7,7,0,0.875,0.5359550561797752,0,0,575329.531685678,9511.125,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,9,908000.0,713522.4719101123
2,2017,521000.0,2017,54505.0,18.9,1197,7,7,0,0.875,0.5308988764044943,0,1,575329.531685678,6813.125,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,517612.9032258064,472567.5675675676
1,2016,507000.0,2016,96573.0,22.41,1197,8,8,0,0.8888888888888888,0.6294943820224719,0,0,503886.0239819005,10730.333333333334,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,424566.34688346885,521084.67741935485
1,2019,1625000.0,2019,30000.0,19.648,1493,5,5,0,0.8333333333333334,0.5519101123595506,0,0,1312102.3622047245,5000.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,13,1625000.0,1382297.619047619
2,2016,528000.0,2016,63720.0,18.9,1197,8,8,0,0.8888888888888888,0.5308988764044943,0,1,575329.531685678,7080.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,480357.14285714284,472567.5675675676
1,2021,435000.0,2021,14411.0,22.05,796,3,3,0,0.75,0.6193820224719101,0,0,503886.0239819005,3602.75,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,18,528673.9130434783,306477.1296296296
1,2022,1490000.0,2022,11000.0,18.41,999,2,2,0,0.6666666666666666,0.5171348314606742,0,0,639688.6446886447,3666.6666666666665,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,30,1530000.0,1555368.4210526317
1,2017,625000.0,2017,34392.0,17.5,1199,7,7,0,0.875,0.4915730337078651,0,0,621019.765258216,4299.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8,637250.0,735148.1481481482
1,2022,690000.0,2022,20000.0,20.7,1197,2,2,0,0.6666666666666666,0.5814606741573033,0,0,575329.531685678,6666.666666666667,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,428677.0833333333,658672.7272727273
1,2022,1350000.0,2022,10000.0,18.2,998,2,2,0,0.6666666666666666,0.5112359550561797,0,0,1312102.3622047245,3333.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,13,1303500.0,1122621.6216216215
1,2022,1550000.0,2022,20000.0,14.82,1498,2,2,0,0.6666666666666666,0.4162921348314606,0,0,1571566.0377358492,6666.666666666667,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,20,1550000.0,1473454.5454545454
1,2019,790000.0,2019,47000.0,19.56,1197,5,5,0,0.8333333333333334,0.549438202247191,0,0,874422.7642276423,7833.333333333333,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,29,887833.3333333334,742722.2222222222
2,2014,270000.0,2014,60333.0,23.95,998,10,10,0,0.9090909090909092,0.672752808988764,0,1,503886.0239819005,5484.818181818182,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,424566.34688346885,308222.22222222225
1,2014,365000.0,2014,81058.0,24.0,1186,10,10,0,0.9090909090909092,0.6741573033707865,0,0,575329.531685678,7368.909090909091,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,9,448500.0,472567.5675675676
2,2010,425000.0,2010,51800.0,13.5,1799,14,14,0,0.9333333333333332,0.3792134831460674,0,1,621019.765258216,3453.333333333333,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,267000.0,368333.3333333333
2,2016,528000.0,2016,32797.0,18.9,1197,8,8,0,0.8888888888888888,0.5308988764044943,0,1,575329.531685678,3644.1111111111113,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,9,480357.14285714284,472567.5675675676
1,2016,511000.00000000006,2016,69731.0,18.9,1197,8,8,0,0.8888888888888888,0.5308988764044943,0,0,575329.531685678,7747.888888888889,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,9,480357.14285714284,472567.5675675676
2,2016,625000.0,2016,54000.0,17.8,1497,8,8,0,0.8888888888888888,0.5,0,1,621019.765258216,6000.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,8,606224.4897959183,696057.5342465753
2,2016,327000.0,2016,110267.0,19.49,1198,8,8,0,0.8888888888888888,0.5474719101123595,0,1,577753.2467532468,12251.888888888889,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,23,288000.0,320875.0
1,2018,505000.0,2018,31767.0,18.15,1198,6,6,0,0.8571428571428571,0.5098314606741572,0,0,889729.1666666666,4538.142857142857,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,15,513200.0,415062.5
2,2018,640000.0,2018,45677.0,17.5,1199,6,6,0,0.8571428571428571,0.4915730337078651,0,1,621019.765258216,6525.285714285715,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,8,738580.0,735148.1481481482
1,2017,449000.0,2017,66656.0,25.24,998,7,7,0,0.875,0.7089887640449437,0,0,503886.0239819005,8332.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,18,531961.0389610389,440245.0331125828
