owner_no,brand,model_year,price,registered_year,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,price_per_km,age_group,high_mileage,multiple_owners,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata,transmission_manual,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,variant_name_encoded,model_encoded
1,19,2017,0.07020476389469285,2017,0.014527357684204746,0.23863636363636367,0.1580650015046645,0.15789473684210525,0.1044645453412537,0.0687858479816197,0.000245161916389032,1,0,0,True,False,False,False,False,True,True,False,False,False,598777.7777777778,695777.7777777778
1,9,2016,0.042728792310906816,2016,0.016345572891429457,0.2282873376623377,0.0904303340355101,0.18421052631578946,0.05838361442279732,0.08482158292756482,0.0001328531285911272,2,0,0,True,False,False,False,False,True,False,False,False,True,437000.0,432471.69811320753
1,9,2015,0.04513163393230255,2015,0.00910853090211293,0.2282873376623377,0.0904303340355101,0.21052631578947367,0.05086265387224968,0.08482158292756482,0.00025709788386824863,2,0,0,True,False,False,False,False,True,False,False,False,True,430000.0,432471.69811320753
2,9,2012,0.023192645215211034,2012,0.014527357684204746,0.28875811688311687,0.06981643093590131,0.2894736842105263,0.029347193951730147,0.08482158292756482,8.294701247265736e-05,2,0,1,True,False,False,False,False,True,False,False,False,True,210000.0,161692.3076923077
1,8,2016,0.05139991642290013,2016,0.011002020218916747,0.22869318181818185,0.08742100511585915,0.18421052631578946,0.05696605117766792,0.08789688391846587,0.00024023925746677614,2,0,0,True,False,False,False,False,True,False,False,False,True,570789.4736842106,581642.8571428572
3,6,2017,0.05620559966569161,2017,0.011094567372964485,0.2895698051948052,0.06597953656334637,0.15789473684210525,0.054890333568728446,0.10475166742888264,0.0002598829896938339,1,0,1,True,False,False,False,False,True,False,False,False,True,580000.0,683109.0909090909
1,27,2019,0.03917676556623485,2019,0.010057275597242786,0.18810876623376627,0.11984652422509784,0.10526315789473684,0.12116749054957839,0.07380679424559385,0.00020255056053455168,1,0,0,True,False,False,False,False,True,False,False,False,True,368428.5714285714,397993.28859060403
1,11,2018,0.5142081069786878,2018,0.009436355103975546,0.39103084415584416,0.06996689738188383,0.13157894736842105,0.0680939226519337,0.5188306434275485,0.002738002918454345,1,0,0,True,False,False,False,False,False,True,False,False,False,4950000.0,4425000.0
1,8,2015,0.05108650229837025,2015,0.00881434368158397,0.22869318181818185,0.08742100511585915,0.21052631578947367,0.04960259765435686,0.08789688391846587,0.0002997370278950902,2,0,0,True,False,False,False,False,True,False,False,False,True,570789.4736842106,581642.8571428572
2,9,2016,0.04398244880902633,2016,0.0108058347980572,0.2282873376623377,0.0904303340355101,0.18421052631578946,0.05838361442279732,0.08482158292756482,0.0002103300420921626,2,0,1,True,False,False,False,False,True,False,False,False,True,367428.5714285714,432471.69811320753
2,8,2014,0.04460927705808609,2014,0.03640048662711806,0.289163961038961,0.07463135720734276,0.23684210526315788,0.038892119802268095,0.08789688391846587,5.8336275122500125e-05,2,1,1,True,False,False,False,False,True,False,False,False,True,770833.3333333334,696057.5342465753
1,31,2014,0.06424989552862516,2014,0.02056946863933319,0.2674512987012987,0.05725248269635872,0.23684210526315788,0.03234297760977028,0.1004670960609946,0.00015658989415542304,2,0,0,True,False,False,False,False,True,False,False,False,True,672400.0,690909.0909090909
2,16,2018,0.07072712076890932,2018,0.019316172896993198,0.2883522727272727,0.08584110743304244,0.13157894736842105,0.07806411747601047,0.1367672738537678,0.00018401924269282886,1,0,1,True,False,False,False,False,True,True,False,False,False,715400.0,676962.9629629629
1,29,2021,0.08994985374007522,2021,0.007368862591840323,0.289163961038961,0.12458621727354802,0.05263157894736842,0.2141029369002617,0.1076977624637566,0.0006238341529512957,1,0,0,True,False,False,False,False,True,True,False,False,False,859500.0,739121.2121212122
2,19,2016,0.06195152528207271,2016,0.01331660817771381,0.23863636363636367,0.14678001805597354,0.18421052631578946,0.0849274861878453,0.0687858479816197,0.0002370092577692183,2,0,1,True,False,False,False,False,False,True,False,False,False,699000.0,521084.67741935485
2,1,2011,0.1433347262849979,2011,0.007072857156104138,0.39021915584415584,0.1174390610893771,0.3157894736842105,0.040178831055539405,0.5195198980035183,0.0010280186984820377,2,0,1,True,False,False,False,False,False,True,False,False,False,1496625.0,2102871.794871795
1,8,2014,0.06289176765566235,2014,0.014805908253951573,0.289163961038961,0.07764068612699368,0.23684210526315788,0.040026170398371606,0.08789688391846587,0.0002156612234125424,2,0,0,True,False,False,False,False,True,False,False,False,True,946000.0,696057.5342465753
1,8,2015,0.05244463017133306,2015,0.019767090268384926,0.289163961038961,0.07764068612699368,0.21052631578947367,0.04550741494620528,0.08789688391846587,0.0001332846112861966,2,0,0,True,False,False,False,False,True,False,False,False,True,708333.3333333334,696057.5342465753
1,19,2017,0.06790639364814041,2017,0.006421572468876246,0.2282873376623377,0.10479987962684323,0.15789473684210525,0.07578926598263616,0.0687858479816197,0.0005448562807543167,1,0,0,True,False,False,False,False,True,False,False,False,True,860000.0,643665.5172413794
2,20,2011,0.12244045131633932,2011,0.014527357684204746,0.42025162337662336,0.09501956063797776,0.3157894736842105,0.03367984879325385,0.5468404912746022,0.0004254006985183372,2,0,1,True,False,False,False,False,False,True,False,False,False,1200000.0,2519963.6363636362
2,27,2014,0.0518178019222733,2014,0.018163788098654172,0.2818587662337662,0.10021065302437557,0.23684210526315788,0.048531549869148004,0.07380679424559385,0.00014393981634521424,2,0,1,True,False,False,False,False,True,True,False,False,False,524000.0,512000.0
1,0,2014,0.22168825741746762,2015,0.0021634942750766877,0.38474025974025977,0.07545892266024676,0.23684210526315788,0.044593874188233004,0.3632184755604808,0.005159672709114753,2,0,0,True,False,False,False,False,False,True,False,False,False,1475500.0,1633214.2857142857
1,9,2011,0.06759297952361053,2011,0.012709324298500755,0.30641233766233766,0.11465543183869997,0.3157894736842105,0.03937191043908113,0.08482158292756482,0.00027090634128293454,2,0,0,True,False,False,False,False,True,True,False,False,False,444285.71428571426,720150.8379888268
1,9,2014,0.04617634768073548,2014,0.011132931713836927,0.2126623376623377,0.13030394222088473,0.23684210526315788,0.059872055830183186,0.08482158292756482,0.00021382444872410512,2,0,0,True,False,False,False,False,True,True,False,False,False,337500.0,432471.69811320753
1,8,2014,0.05244463017133306,2014,0.009334171409329517,0.28936688311688313,0.14083659343966298,0.23684210526315788,0.06384123291654552,0.08789688391846587,0.000289966871078775,2,0,0,True,False,False,False,False,True,True,False,False,False,530000.0,548132.183908046
1,9,2019,0.04544504805683243,2019,0.01234331757728642,0.20576298701298704,0.09945832079446285,0.10526315789473684,0.1058011049723757,0.08482158292756482,0.00018921652798179614,1,0,0,True,False,False,False,False,True,False,False,False,True,472750.0,490375.0
2,8,2019,0.07302549101546175,2019,0.006533029061079121,0.22869318181818185,0.08365934396629551,0.10526315789473684,0.09389357371328876,0.08789688391846587,0.0005746819491522536,1,0,1,True,False,False,False,False,False,False,False,False,True,901105.2631578947,581642.8571428572
1,8,2015,0.05087755954868367,2015,0.020869837791566717,0.289163961038961,0.07764068612699368,0.21052631578947367,0.04550741494620528,0.08789688391846587,0.0001221041518559801,2,0,0,True,False,False,False,False,True,False,False,False,True,708333.3333333334,696057.5342465753
1,19,2016,0.05422064354366904,2016,0.01608811361808644,0.2282873376623377,0.11533253084562145,0.18421052631578946,0.07011395027624309,0.0687858479816197,0.0001709015197638793,2,0,0,True,False,False,False,False,True,False,False,False,True,424566.34688346885,521084.67741935485
2,19,2012,0.029147513581278733,2013,0.017694506753669473,0.23863636363636367,0.12127595546193198,0.2894736842105263,0.05049036453514499,0.0687858479816197,8.370649491513859e-05,2,0,1,True,False,False,False,False,True,True,False,False,False,500369.36936936935,262301.9069767442
1,1,2019,0.49853740075219394,2019,0.012709142476980032,0.3908279220779221,0.04581703280168523,0.10526315789473684,0.06537220122128526,0.5195198980035183,0.001970304545340953,1,0,0,True,False,False,False,False,False,False,False,False,True,4800000.0,3347000.0
2,6,2015,0.05234015879648977,2015,0.019345264340308792,0.28936688311688313,0.11751429431236834,0.21052631578947367,0.06220315983328486,0.10475166742888264,0.00013607360273558267,2,0,1,True,False,False,False,False,True,True,False,False,False,502666.6666666667,683109.0909090909
2,19,2016,0.0622649394066026,2016,0.012377681844702967,0.23863636363636367,0.1363226000601866,0.18421052631578946,0.08000145391102065,0.0687858479816197,0.00025677352703291976,2,0,1,True,False,False,False,False,True,True,False,False,False,478840.0,506008.6455331412
1,28,2022,0.18679481821980778,2022,0.004986091562772334,0.28936688311688313,0.0875714715618417,0.02631578947368421,0.25606280895609185,0.1479706376890344,0.0018955372760908603,0,0,0,True,False,False,False,False,True,False,False,False,True,1801000.0,1507181.8181818181
1,19,2017,0.08587547012118679,2017,0.013703888016852673,0.23863636363636367,0.12466145049653926,0.15789473684210525,0.0864817430316122,0.0687858479816197,0.00031762091114294274,1,0,0,True,False,False,False,False,True,True,False,False,False,797000.0,837482.7586206896
1,8,2021,0.07490597576264103,2021,0.0014362081921868019,0.22869318181818185,0.08666867288594646,0.05263157894736842,0.1664728118639139,0.08789688391846587,0.002678385475134652,1,0,0,True,False,False,False,False,True,False,False,False,True,832384.6153846154,548132.183908046
1,13,2022,0.17363142498955283,2022,0.0023816800999436533,0.28612012987012986,0.08140234727655732,0.02631578947368421,0.24443879034603078,0.21971923973085766,0.003684991764420437,0,0,0,True,False,False,False,False,False,False,False,False,True,1689999.9999999998,1602500.0
1,9,2021,0.11721688257417467,2021,0.003618066440856459,0.289163961038961,0.08130830574781822,0.05263157894736842,0.15973938644954924,0.08482158292756482,0.0016510244169976123,1,0,0,True,False,False,False,False,True,False,False,False,True,1150000.0,1086678.9473684211
1,3,2022,0.31048892603426664,2022,0.003618066440856459,0.390625,0.08666867288594646,0.02631578947368421,0.2543617330619366,0.2994883380955545,0.004318558392511329,0,0,0,True,False,False,False,False,False,True,False,False,False,3000000.0,3112500.0
1,19,2017,0.02946092770580861,2017,0.011023656979882722,0.1879058441558442,0.12691844718627746,0.15789473684210525,0.0876967972417231,0.0687858479816197,0.00014003400365094132,1,0,0,True,False,False,False,False,True,False,False,False,True,424566.34688346885,308222.22222222225
2,19,2016,0.048788132051817805,2016,0.008071602769432674,0.2282873376623377,0.10359614805898287,0.18421052631578946,0.06458545362023844,0.0687858479816197,0.0003136554081801756,2,0,1,True,False,False,False,False,True,False,False,False,True,268228.94886363635,521084.67741935485
1,19,2017,0.08065190137902215,2017,0.003618066440856459,0.26400162337662336,0.0783930183569064,0.15789473684210525,0.06157313172433846,0.0687858479816197,0.0011463558270355578,1,0,0,True,False,False,False,False,True,False,False,False,True,682500.0,791150.0
1,29,2019,0.08326368575010447,2019,0.008285970342364469,0.289163961038961,0.1084863075534156,0.10526315789473684,0.1126054085489968,0.1076977624637566,0.0005137375515870663,1,0,0,True,False,False,False,False,False,True,False,False,False,800000.0,885534.0909090909
1,30,2020,0.37055996656916007,2021,0.0047089955651912875,0.544439935064935,0.05386698766175144,0.07894736842105263,0.1252689735388194,0.19289255100006641,0.003958080828252718,1,0,0,True,False,False,False,False,True,True,False,False,False,3203800.0,2084433.3333333333
1,9,2017,0.07793564563309653,2017,0.009414172878447404,0.30823863636363635,0.07470659043033406,0.15789473684210525,0.05958854318115731,0.08482158292756482,0.00042308265781829726,1,0,0,True,False,False,False,False,True,False,False,False,True,531545.4545454546,720150.8379888268
1,24,2017,0.05192227329711659,2017,0.010299461862845118,0.22849025974025977,0.09080650015046643,0.15789473684210525,0.06825592987994848,0.08069434718381492,0.0002596268830229207,1,0,0,True,False,False,False,False,False,False,False,False,True,525000.0,356857.14285714284
1,19,2018,0.059757626410363564,2018,0.0068908538138609445,0.2282873376623377,0.10021065302437557,0.13157894736842105,0.08708927013666763,0.0687858479816197,0.0004481677025767757,1,0,0,True,False,False,False,False,True,False,False,False,True,432047.61904761905,506008.6455331412
2,9,2016,0.05787714166318429,2016,0.01388316403628503,0.2282873376623377,0.08666867288594646,0.18421052631578946,0.056611660366385576,0.08482158292756482,0.00021234755276655791,2,0,1,True,False,False,False,False,True,False,False,False,True,593076.9230769231,564454.268292683
2,8,2017,0.05463852904304221,2017,0.014323717580995578,0.22869318181818185,0.08742100511585915,0.15789473684210525,0.06643334856478213,0.08789688391846587,0.00019427096614075762,1,0,1,True,False,False,False,False,True,False,False,False,True,570789.4736842106,581642.8571428572
1,19,2015,0.05192227329711659,2015,0.003544065081922413,0.2282873376623377,0.10359614805898287,0.21052631578947367,0.056375399825530685,0.0687858479816197,0.0007655555190684771,2,0,0,True,False,False,False,False,True,False,False,False,True,531961.0389610389,521084.67741935485
1,9,2016,0.05798161303802758,2016,0.015332645199484572,0.2282873376623377,0.08666867288594646,0.18421052631578946,0.056611660366385576,0.08482158292756482,0.0001919614924359879,2,0,0,True,False,False,False,False,True,False,False,False,True,593076.9230769231,564454.268292683
1,9,2021,0.08326368575010447,2021,0.00499972817682652,0.2883522727272727,0.13481793560036112,0.05263157894736842,0.22695551032276826,0.08482158292756482,0.000854870421548165,1,0,0,True,False,False,False,False,True,True,False,False,False,825000.0,564454.268292683
1,27,2020,0.06707062264939406,2020,0.01396334732692364,0.18810876623376627,0.09720132410472465,0.07894736842105263,0.13245129398080835,0.07380679424559385,0.00024409029981656565,1,0,0,True,False,False,False,False,True,False,False,False,True,700642.8571428572,676952.380952381
2,31,2013,0.0384454659423318,2013,0.021631124498831703,0.22849025974025977,0.07064399638880531,0.26315789473684215,0.03314454519019799,0.1004670960609946,8.873699602556399e-05,2,0,1,True,False,False,False,False,True,False,False,False,True,302166.6666666667,550845.0704225352
2,29,2004,0.002193898871709152,2004,0.0218002185131036,0.27049512987012986,0.048299729160397244,0.5,0.00983207327711544,0.1076977624637566,4.603221840452715e-06,2,0,1,True,False,False,False,False,True,True,False,False,False,49000.0,128225.25
1,19,2017,0.058712912661930634,2017,0.005836107172149888,0.2282873376623377,0.10359614805898287,0.15789473684210525,0.075141237070577,0.0687858479816197,0.000521245927349382,1,0,0,True,False,False,False,False,True,False,False,False,True,424566.34688346885,521084.67741935485
1,29,2016,0.038863351441704976,2016,0.015546830950895643,0.22869318181818185,0.12609088173337346,0.18421052631578946,0.07518173887758069,0.1076977624637566,0.00012757457032895202,2,0,0,True,False,False,False,False,True,False,False,False,True,470370.3703703704,521147.36842105264
1,19,2019,0.07020476389469285,2019,0.005436281648081173,0.2282873376623377,0.10773397532350285,0.10526315789473684,0.11203838325094502,0.0687858479816197,0.000665719074690744,1,0,0,True,False,False,False,False,True,False,False,False,True,648758.6206896552,643665.5172413794
1,16,2017,0.07020476389469285,2017,0.014527357684204746,0.2883522727272727,0.08584110743304244,0.15789473684210525,0.06558281061770448,0.1367672738537678,0.000245161916389032,1,0,0,True,False,False,False,False,True,True,False,False,False,606666.6666666666,676962.9629629629
1,16,2019,0.11721688257417467,2019,0.21816746089337274,0.4275568181818182,0.06047143090144332,0.10526315789473684,0.07641707490860337,0.1367672738537678,2.046423466783157e-05,1,1,0,True,False,False,False,False,True,True,False,False,False,1159000.0,771763.1578947369
1,8,2016,0.0592352695361471,2016,0.008241605891308186,0.22869318181818185,0.08967800180559735,0.18421052631578946,0.058029223611514975,0.08789688391846587,0.0003705319965584561,2,0,0,True,False,False,False,False,False,False,False,False,True,609571.4285714285,581642.8571428572
1,27,2019,0.04513163393230255,2019,0.0016180297129092733,0.14752435064935068,0.11412879927776107,0.10526315789473684,0.116858098284385,0.07380679424559385,0.0014667803285987671,1,0,0,True,False,False,False,False,True,False,False,False,True,345470.5882352941,397993.28859060403
1,19,2019,0.03834099456748851,2019,0.005618103168803645,0.14691558441558444,0.13256093891062293,0.10526315789473684,0.1307502180866531,0.0687858479816197,0.0003602821707812979,1,0,0,True,False,False,False,False,True,False,False,False,True,345266.6666666667,306477.1296296296
1,31,2013,0.04251984956122023,2013,0.014797908107039784,0.28936688311688313,0.09825458922660249,0.26315789473684215,0.04260355811678871,0.1004670960609946,0.00014677199648408518,2,0,0,True,False,False,False,False,True,True,False,False,False,438333.3333333333,550845.0704225352
1,31,2019,0.06665273715002089,2019,0.01715267862191651,0.18810876623376627,0.08802287089978936,0.10526315789473684,0.09718232044198895,0.1004670960609946,0.0001961995823955074,1,0,0,True,False,False,False,False,True,False,False,False,True,666000.0,550845.0704225352
3,19,2013,0.03677392394483912,2013,0.01788760120867674,0.2282873376623377,0.1151068311766476,0.26315789473684215,0.048376906606042984,0.0687858479816197,0.00010410307508396008,2,0,1,True,False,False,False,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,19,2018,0.07020476389469285,2018,0.003618066440856459,0.2282873376623377,0.10773397532350285,0.13157894736842105,0.09181448095376563,0.0687858479816197,0.0010021648013321138,1,0,0,True,False,False,False,False,True,False,False,False,True,648758.6206896552,643665.5172413794
2,31,2016,0.0693689928959465,2016,0.01832633653818006,0.28936688311688313,0.11337646704784832,0.18421052631578946,0.06919253416690899,0.1004670960609946,0.000190619739446309,2,0,1,True,False,False,False,False,False,True,False,False,False,773571.4285714285,548393.9393939395
1,19,2016,0.058712912661930634,2016,0.015657378435494904,0.23863636363636367,0.1363226000601866,0.18421052631578946,0.08000145391102065,0.0687858479816197,0.00019017774647912242,2,0,0,True,False,False,False,False,True,True,False,False,False,478840.0,506008.6455331412
2,6,2006,0.010133723359799415,2006,0.0218002185131036,0.2692775974025974,0.0806500150466446,0.4473684210526315,0.018731220315983323,0.10475166742888264,2.2867418429555642e-05,2,0,1,True,False,False,False,False,True,True,False,False,False,125000.0,198750.0
2,31,2017,0.05139991642290013,2017,0.017821054532092314,0.22869318181818185,0.06861269936804093,0.15789473684210525,0.05630789681385783,0.1004670960609946,0.00014566731638999725,1,0,1,True,False,False,False,False,True,False,False,False,True,511958.3333333333,550845.0704225352
1,19,2019,0.06968240702047639,2020,0.008549975190453498,0.24878246753246755,0.0783930183569064,0.10526315789473684,0.1147317534166909,0.0687858479816197,0.00041813377679853495,1,0,0,True,False,False,False,False,True,False,False,False,True,531961.0389610389,521084.67741935485
1,19,2022,0.06048892603426661,2022,0.0007912872581841957,0.2282873376623377,0.12398435148961781,0.02631578947368421,0.3246728700203547,0.0687858479816197,0.003923838292954853,0,0,0,True,False,False,False,False,True,False,False,False,True,607000.0,345841.5201612903
1,29,2022,0.06895110739657334,2022,0.0017982148399452425,0.22869318181818185,0.0978784231116461,0.02631578947368421,0.2754834254143646,0.1076977624637566,0.0019786834052928923,0,0,0,True,False,False,False,False,True,False,False,False,True,695000.0,782916.6666666666
1,19,2021,0.06602590890096113,2022,0.00081146944698439,0.1879058441558442,0.08892566957568462,0.05263157894736842,0.25861442279732477,0.0687858479816197,0.004163120214058011,0,0,0,True,False,False,False,False,True,False,False,False,True,424566.34688346885,345841.5201612903
1,6,2012,0.023192645215211034,2012,0.019747999008709067,0.2692775974025974,0.09720132410472465,0.2894736842105263,0.0379470776388485,0.10475166742888264,5.9144908992490594e-05,2,0,0,True,False,False,False,False,True,True,False,False,False,225571.42857142858,282206.34920634923
1,8,2021,0.12714166318428752,2021,0.002345315795799159,0.28936688311688313,0.08666867288594646,0.05263157894736842,0.1664728118639139,0.08789688391846587,0.0027546403444970503,1,0,0,True,False,False,False,False,True,False,False,False,True,946000.0,696057.5342465753
2,8,2017,0.05714584203928124,2017,0.010063639350468072,0.22869318181818185,0.0783930183569064,0.15789473684210525,0.06157313172433846,0.08789688391846587,0.0002918712274656437,1,0,1,True,False,False,False,False,True,False,False,False,True,637250.0,735148.1481481482
1,9,2016,0.08535311324697031,2016,0.008890890541808132,0.30823863636363635,0.04453806801083359,0.18421052631578946,0.036765774934574,0.08482158292756482,0.0004901395263851896,2,0,0,True,False,False,False,False,True,False,False,False,True,897500.0,1086678.9473684211
1,9,2015,0.03938570831592144,2015,0.01574447094392097,0.2282873376623377,0.09825458922660249,0.21052631578947367,0.05413880003877095,0.08482158292756482,0.00012754828352970843,2,0,0,True,False,False,False,False,True,False,False,False,True,483500.0,432471.69811320753
2,19,2013,0.02841621395737568,2013,0.027254864134777745,0.23863636363636367,0.12278061992175746,0.26315789473684215,0.0510058420788284,0.0687858479816197,5.050403168938243e-05,2,0,1,True,False,False,False,False,True,True,False,False,False,371038.46153846156,521084.67741935485
1,8,2019,0.09371082323443376,2019,0.004578811356353998,0.289163961038961,0.07764068612699368,0.10526315789473684,0.08935737132887465,0.08789688391846587,0.0010478560882303891,1,0,0,True,False,False,False,False,True,False,False,False,True,634900.0,696057.5342465753
1,30,2021,0.0754283326368575,2021,0.005436281648081173,0.2282873376623377,0.10479987962684323,0.05263157894736842,0.18924832800232624,0.19289255100006641,0.0007137827499252254,1,0,0,True,False,False,False,False,True,False,False,False,True,455935.48387096776,742722.2222222222
2,1,2015,0.13288758880066862,2015,0.019800181785156416,0.39021915584415584,0.08877520312970208,0.21052631578947367,0.05016962295240862,0.5195198980035183,0.00033676951758135776,2,0,1,True,False,False,False,False,False,True,False,False,False,1098750.0,2102871.794871795
1,13,2022,0.17613873798579188,2022,0.0008189241293340114,0.2599431818181818,0.06861269936804093,0.02631578947368421,0.22034021517883104,0.21971923973085766,0.01072652655976645,0,0,0,True,False,False,False,False,True,False,False,False,True,1714000.0,1602500.0
1,13,2020,0.09402423735896365,2020,0.00893052763332563,0.1879058441558442,0.08365934396629551,0.07894736842105263,0.1196932247746438,0.21971923973085766,0.0005365688211836809,1,0,0,True,False,False,False,False,True,False,False,False,True,1014666.6666666666,1122621.6216216215
1,29,2022,0.07041370664437943,2022,0.006533574525641289,0.22869318181818185,0.0978784231116461,0.02631578947368421,0.2754834254143646,0.1076977624637566,0.0005546264283668935,0,0,0,True,False,False,False,False,True,False,False,False,True,695000.0,782916.6666666666
1,16,2020,0.08535311324697031,2020,0.008207605266933085,0.289163961038961,0.0979536563346374,0.07894736842105263,0.13316007560337306,0.1367672738537678,0.0005314484459489635,1,0,0,True,False,False,False,False,True,True,False,False,False,844999.9999999999,1040216.2162162162
2,14,2018,0.3601128290848308,2018,0.0068908538138609445,0.4275568181818182,0.04085164008426121,0.13157894736842105,0.04980735678976446,0.6487484473795857,0.00263000559151047,1,0,1,True,False,False,False,False,False,True,False,False,False,3742500.0,4149545.4545454546
1,29,2019,0.050668616798997076,2019,0.009614358372762845,0.22869318181818185,0.12609088173337346,0.10526315789473684,0.12587380052340794,0.1076977624637566,0.000272070325822459,1,0,0,True,False,False,False,False,False,False,False,False,True,542666.6666666666,521147.36842105264
2,8,2015,0.056623485165064776,2016,0.01218731471250654,0.28936688311688313,0.13256093891062293,0.21052631578947367,0.07822949985460889,0.08789688391846587,0.0002376924647000148,2,0,1,True,False,False,False,False,True,True,False,False,False,685250.0,548132.183908046
1,8,2018,0.08597994149603008,2018,0.003544428724963858,0.289163961038961,0.0625940415287391,0.13157894736842105,0.06346321605117768,0.08789688391846587,0.0012452549025882137,1,0,0,True,False,False,False,False,True,False,False,False,True,765333.3333333334,677777.7777777778
1,1,2022,0.6019640618470539,2022,0.0027089588372441018,0.39021915584415584,0.09434246163105628,0.02631578947368421,0.26882087816225647,0.5195198980035183,0.01112437480571389,0,0,0,True,False,False,False,False,False,True,False,False,False,5803750.0,5693333.333333333
1,19,2014,0.03572921019640619,2014,0.012265134323375757,0.1879058441558442,0.12052362323201929,0.23684210526315788,0.05618639139284675,0.0687858479816197,0.00015076799711561702,2,0,0,True,False,False,False,False,True,False,False,False,True,424566.34688346885,440245.0331125828
1,9,2021,0.19557041370664438,2021,0.007254496855305888,0.39103084415584416,0.055823051459524535,0.05263157894736842,0.12772608316371037,0.08482158292756482,0.0013626423655907242,1,0,0,True,False,False,False,False,True,False,False,False,True,1900000.0,1949555.5555555555
1,31,2014,0.04513163393230255,2014,0.010102549155902682,0.22849025974025977,0.07064399638880531,0.23684210526315788,0.03738950276243093,0.1004670960609946,0.00023114276880518896,2,0,0,True,False,False,False,False,True,False,False,False,True,511958.3333333333,550845.0704225352
1,9,2013,0.03520685332218972,2013,0.019859091957870497,0.26866883116883117,0.11149563647306651,0.26315789473684215,0.04713976050120277,0.08482158292756482,8.910972667630288e-05,2,0,0,True,False,False,False,False,True,True,False,False,False,428000.0,564454.268292683
1,28,2018,0.26870037609694947,2018,0.021438030043824437,0.38474025974025977,0.06898886548299729,0.13157894736842105,0.06747964524571096,0.1479706376890344,0.0006282026245077179,1,0,0,True,False,False,False,False,False,True,False,False,False,2462500.0,2720000.0
1,27,2016,0.07960718763058922,2017,0.013072785518424975,0.2818587662337662,0.095094793860969,0.18421052631578946,0.07056453287915923,0.07380679424559385,0.00030924681670167385,1,0,0,True,False,False,False,False,True,True,False,False,False,721666.6666666666,637742.8571428572
1,19,2013,0.04408692018386962,2013,0.01573283436659473,0.23863636363636367,0.11901895877219379,0.26315789473684215,0.04971714821961986,0.0687858479816197,0.00014262783280486466,2,0,0,True,False,False,False,False,True,True,False,False,False,500369.36936936935,506008.6455331412
1,19,2014,0.03572921019640619,2014,0.014977547769513586,0.1879058441558442,0.10103821847727959,0.23684210526315788,0.048843413783076474,0.0687858479816197,0.00012220023770916956,2,0,0,True,False,False,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
2,9,2019,0.0665482657751776,2020,0.00502700140493489,0.2282873376623377,0.10246764971411376,0.10526315789473684,0.13741276533876123,0.08482158292756482,0.0006839302347835523,1,0,1,True,False,False,False,False,False,False,False,False,True,666111.1111111111,659551.724137931
1,9,2020,0.10530714584203928,2020,0.003910617267698916,0.1879058441558442,0.08328317785133915,0.07894736842105263,0.11933883396336144,0.08482158292756482,0.001375417307453339,1,0,0,True,False,False,False,False,False,False,False,False,True,993000.0,989975.0
1,8,2019,0.08848725449226912,2020,0.016274480676826974,0.2883522727272727,0.06710803490821549,0.10526315789473684,0.10410002907822041,0.08789688391846587,0.0002744224332918861,1,0,0,True,False,False,False,False,True,False,False,False,True,552500.0,696057.5342465753
2,6,2019,0.0533848725449227,2019,0.015173915011893855,0.28936688311688313,0.13030394222088473,0.10526315789473684,0.1290491421924978,0.10475166742888264,0.00017885606425868312,1,0,1,True,False,False,False,False,True,True,False,False,False,539000.0,638222.2222222222
1,29,2022,0.08556205599665692,2022,0.005711377608934273,0.22869318181818185,0.0978784231116461,0.02631578947368421,0.2754834254143646,0.1076977624637566,0.000767935029593942,0,0,0,True,False,False,False,False,True,False,False,False,True,837000.0,782916.6666666666
1,8,2016,0.07595068951107396,2017,0.008334334866876646,0.289163961038961,0.07764068612699368,0.18421052631578946,0.06116811365430148,0.08789688391846587,0.0004667788367418184,1,0,0,True,False,False,False,False,True,False,False,False,True,708333.3333333334,696057.5342465753
1,29,2020,0.048892603426661095,2020,0.00735104408280952,0.22869318181818185,0.08975323502858865,0.07894736842105263,0.12543435591741786,0.1076977624637566,0.0003457364997919987,1,0,0,True,False,False,False,False,True,False,False,False,True,525833.3333333334,521147.36842105264
3,16,2009,0.03625156707062265,2009,0.0218002185131036,0.497362012987013,0.049052061390309966,0.368421052631579,0.01640011631288165,0.1367672738537678,8.294701247265736e-05,2,0,1,True,False,False,False,False,True,True,False,False,False,375000.0,521437.5
1,19,2020,0.10248641872127037,2020,0.0031931495469280434,0.2820616883116883,0.08787240445380681,0.07894736842105263,0.12366240186100612,0.0687858479816197,0.0016402119268462104,1,0,0,True,False,False,False,False,False,False,False,False,True,997000.0,813912.0879120879
3,9,2013,0.03249059757626411,2013,0.014110259115667396,0.2282873376623377,0.08892566957568462,0.26315789473684215,0.03940759734595151,0.08482158292756482,0.0001186371025638166,2,0,1,True,False,False,False,False,True,False,False,False,True,428677.0833333333,472567.5675675676
1,0,2016,0.5089845382365232,2017,0.008890890541808132,0.5874594155844156,0.057703882034306354,0.18421052631578946,0.05043513479832177,0.3632184755604808,0.0028766481354768874,1,0,0,True,False,False,False,False,False,True,False,False,False,4554000.0,4187315.789473684
